item_url,ts,top_buy_avg,buy_count,top_sell_avg,sell_count,platform,weekly_volume_est
safeguard_switch,2025-08-14T01:58:13Z,2.0,1,13.667,13,pc,12
prisma_shade,2025-08-14T01:58:14Z,25.0,3,65.0,8,pc,14
gas_city_lobby_scene,2025-08-14T01:58:15Z,,0,120.0,4,pc,4
overextended,2025-08-14T01:58:15Z,5.0,7,7.667,51,pc,678
protect,2025-08-14T01:58:17Z,,0,4.333,13,pc,9
total_eclipse,2025-08-14T01:58:17Z,4.0,2,12.0,18,pc,143
arcane_pulse_helmet,2025-08-14T01:58:19Z,113.333,3,321.667,5,pc,9
vigilante_pursuit,2025-08-14T01:58:19Z,,0,3.667,23,pc,33
purging_slash,2025-08-14T01:58:20Z,2.0,1,8.667,14,pc,9
arcane_mag_gauss_helmet,2025-08-14T01:58:21Z,87.333,3,399.0,1,pc,7
ancient_fusion_core,2025-08-14T01:58:21Z,141.0,3,34500.0,3,pc,10
furax_wraith_right_gauntlet,2025-08-14T01:58:22Z,,0,7.0,5,pc,39
auger_strike,2025-08-14T01:58:23Z,8.5,2,35.0,15,pc,64
nyx_prime_neuroptics_blueprint,2025-08-14T01:58:24Z,36.667,14,46.333,17,pc,419
rhino_prime_blueprint,2025-08-14T01:58:25Z,15.333,6,26.333,12,pc,267
steady_hands,2025-08-14T01:58:26Z,,0,3.0,19,pc,21
tigris_prime_receiver,2025-08-14T01:58:26Z,,0,7.333,12,pc,87
energy_conversion,2025-08-14T01:58:27Z,38.333,10,63.333,20,pc,162
arcane_resistance,2025-08-14T01:58:28Z,58.667,6,9.0,17,pc,55
lethal_torrent,2025-08-14T01:58:29Z,12.333,15,19.0,39,pc,486
war_blade,2025-08-14T01:58:30Z,2.0,1,2.0,12,pc,60
detect_vulnerability,2025-08-14T01:58:31Z,10.0,1,59.667,12,pc,14
elemental_sandstorm,2025-08-14T01:58:31Z,2.0,1,17.0,15,pc,20
steel_fiber,2025-08-14T01:58:32Z,,0,5.333,16,pc,10
magazine_extension,2025-08-14T01:58:33Z,,0,6.0,12,pc,5
concealed_explosives,2025-08-14T01:58:34Z,,0,2.333,20,pc,16
primed_ravage,2025-08-14T01:58:35Z,70.0,8,34.0,57,pc,148
depleted_reload,2025-08-14T01:58:36Z,,0,2.0,34,pc,30
helios_prime_carapace,2025-08-14T01:58:36Z,2.0,1,3.333,22,pc,99
wyrm_prime_systems,2025-08-14T01:58:37Z,19.333,4,29.0,20,pc,125
trinity_prime_neuroptics_blueprint,2025-08-14T01:58:38Z,4.333,4,13.0,14,pc,193
mind_freak,2025-08-14T01:58:39Z,2.0,1,14.0,19,pc,38
fang_prime_handle,2025-08-14T01:58:40Z,,0,1.667,24,pc,110
streamline,2025-08-14T01:58:41Z,,0,2.0,38,pc,23
insulation,2025-08-14T01:58:41Z,,0,5.667,10,pc,6
pressurized_magazine,2025-08-14T01:58:42Z,,0,5.0,12,pc,10
ambush_optics,2025-08-14T01:58:43Z,,0,16.0,9,pc,11
nyx_prime_chassis_blueprint,2025-08-14T01:58:44Z,6.667,7,15.0,16,pc,330
capacitance,2025-08-14T01:58:45Z,2.0,1,9.333,25,pc,100
shell_compression,2025-08-14T01:58:45Z,,0,3.333,10,pc,8
loki_prime_chassis_blueprint,2025-08-14T01:58:46Z,14.333,8,19.667,14,pc,158
bore,2025-08-14T01:58:47Z,5.0,1,7.667,13,pc,11
lightning_dash,2025-08-14T01:58:48Z,40.0,1,4.0,24,pc,23
mag_prime_chassis_blueprint,2025-08-14T01:58:48Z,8.333,4,10.0,21,pc,224
snipetron_vandal_set,2025-08-14T01:58:49Z,17.0,3,45.0,13,pc,42
battering_maneuver,2025-08-14T01:58:50Z,,0,5.667,12,pc,8
piercing_step,2025-08-14T01:58:51Z,,0,4.333,14,pc,8
fireball_frenzy,2025-08-14T01:58:52Z,3.0,1,10.333,16,pc,38
lasting_purity,2025-08-14T01:58:52Z,3.0,1,18.333,8,pc,8
energy_siphon,2025-08-14T01:58:53Z,,0,8.667,24,pc,50
stalk,2025-08-14T01:58:54Z,,0,4.333,9,pc,16
magazine_warp,2025-08-14T01:58:55Z,,0,2.667,11,pc,5
infiltrate,2025-08-14T01:58:56Z,2.0,1,10.0,18,pc,37
coiling_viper,2025-08-14T01:58:57Z,,0,1.667,22,pc,22
primed_pressure_point,2025-08-14T01:58:57Z,80.0,9,43.333,67,pc,186
cold_snap,2025-08-14T01:58:59Z,,0,3.333,20,pc,12
hells_chamber,2025-08-14T01:58:59Z,,0,1.0,49,pc,45
stockpiled_blight,2025-08-14T01:59:00Z,,0,8.333,12,pc,8
nami_skyla_prime_handle,2025-08-14T01:59:01Z,4.0,2,7.333,10,pc,118
fracturing_wind,2025-08-14T01:59:03Z,,0,1.0,23,pc,10
fulmination,2025-08-14T01:59:03Z,19.333,4,48.333,8,pc,29
ammo_drum,2025-08-14T01:59:04Z,,0,1.667,13,pc,40
sovereign_outcast,2025-08-14T01:59:05Z,,0,4.0,32,pc,79
gladiator_might,2025-08-14T01:59:06Z,,0,13.667,24,pc,231
heavy_impact,2025-08-14T01:59:07Z,,0,1.667,18,pc,11
thunderbolt,2025-08-14T01:59:08Z,,0,2.0,20,pc,9
pool_of_life,2025-08-14T01:59:09Z,5.0,1,14.667,13,pc,16
entropy_burst,2025-08-14T01:59:09Z,6.0,1,8.0,9,pc,9
fatal_attraction,2025-08-14T01:59:10Z,,0,3.667,10,pc,5
seismic_palm,2025-08-14T01:59:11Z,,0,3.333,12,pc,10
pressure_point,2025-08-14T01:59:12Z,,0,1.0,17,pc,19
modified_munitions,2025-08-14T01:59:12Z,,0,4.667,14,pc,7
natural_talent,2025-08-14T01:59:13Z,,0,9.333,47,pc,149
flechette,2025-08-14T01:59:14Z,,0,5.333,6,pc,8
shimmering_blight,2025-08-14T01:59:15Z,,0,3.0,17,pc,29
justice_blades,2025-08-14T01:59:16Z,,0,12.333,10,pc,13
buzz_kill,2025-08-14T01:59:16Z,6.5,2,9.667,22,pc,47
pyrana_prime_blueprint,2025-08-14T01:59:18Z,16.667,9,26.333,5,pc,109
pyrana_prime_receiver,2025-08-14T01:59:18Z,,0,5.0,14,pc,103
pyrana_prime_barrel,2025-08-14T01:59:19Z,,0,4.0,13,pc,67
destreza_prime_set,2025-08-14T01:59:20Z,40.0,7,58.0,25,pc,132
primed_expel_grineer,2025-08-14T01:59:21Z,75.333,8,58.0,32,pc,25
primed_expel_corpus,2025-08-14T01:59:22Z,92.333,6,59.667,33,pc,16
primed_expel_infested,2025-08-14T01:59:22Z,66.0,4,46.667,29,pc,10
primed_expel_corrupted,2025-08-14T01:59:23Z,79.667,8,66.333,33,pc,20
flame_gland,2025-08-14T01:59:24Z,11.667,4,26.0,13,pc,86
smooth_phasmin,2025-08-14T01:59:25Z,,0,1.0,6,pc,77
arcane_pulse,2025-08-14T01:59:26Z,10.0,1,2.0,33,pc,21
sudden_justice,2025-08-14T01:59:27Z,,0,,0,pc,5
blood_rush,2025-08-14T01:59:27Z,20.0,6,9.333,42,pc,422
shrapnel_shot,2025-08-14T01:59:28Z,,0,6.333,12,pc,31
coolant_leak,2025-08-14T01:59:29Z,10.0,1,9.333,25,pc,110
primed_heated_charge,2025-08-14T01:59:30Z,96.667,15,59.667,64,pc,180
neutron_star,2025-08-14T01:59:31Z,2.0,1,10.0,18,pc,122
skull_shots,2025-08-14T01:59:32Z,,0,13.333,7,pc,9
loki_prime_neuroptics_blueprint,2025-08-14T01:59:32Z,13.333,8,18.333,12,pc,134
vigilante_fervor,2025-08-14T01:59:33Z,5.0,1,8.0,16,pc,68
ankyros_prime_blade,2025-08-14T01:59:35Z,,0,7.333,20,pc,93
ankyros_prime_gauntlet,2025-08-14T01:59:35Z,5.0,3,8.333,13,pc,123
bo_prime_blueprint,2025-08-14T01:59:36Z,4.0,3,15.333,16,pc,111
silva_and_aegis_prime_guard,2025-08-14T01:59:37Z,6.333,3,16.0,7,pc,105
vicious_frost,2025-08-14T01:59:38Z,2.0,2,8.0,40,pc,211
jagged_edge,2025-08-14T01:59:39Z,,0,3.0,30,pc,14
shield_disruption,2025-08-14T01:59:40Z,2.0,1,9.0,13,pc,20
magus_vigor,2025-08-14T01:59:41Z,6.0,1,4.0,12,pc,31
shotgun_barrage,2025-08-14T01:59:41Z,,0,1.333,18,pc,17
arcane_swindle_helmet,2025-08-14T01:59:42Z,100.0,2,379.667,6,pc,12
gladiator_vice,2025-08-14T01:59:43Z,5.0,1,8.667,42,pc,124
arcane_meridian_helmet,2025-08-14T01:59:44Z,90.0,1,337.333,4,pc,9
legendary_fusion_core,2025-08-14T01:59:44Z,80.0,22,97.333,23,pc,591
tigris_prime_stock,2025-08-14T01:59:45Z,,0,4.333,15,pc,48
spinning_needle,2025-08-14T01:59:46Z,,0,3.333,21,pc,28
snipetron_vandal_stock,2025-08-14T01:59:47Z,,0,10.0,4,pc,21
wildfire,2025-08-14T01:59:48Z,,0,3.333,22,pc,54
bane_of_grineer,2025-08-14T01:59:49Z,,0,3.333,12,pc,8
scimitar_avionics_blueprint,2025-08-14T01:59:50Z,,0,9.333,10,pc,23
reflex_guard,2025-08-14T01:59:51Z,41.0,8,3.0,24,pc,227
everlasting_ward,2025-08-14T01:59:51Z,2.0,1,12.667,15,pc,14
ash_prime_neuroptics_blueprint,2025-08-14T01:59:52Z,6.333,4,10.667,16,pc,227
jolt,2025-08-14T01:59:53Z,21.667,9,39.667,59,pc,167
vectis_prime_stock,2025-08-14T01:59:54Z,6.0,1,12.667,12,pc,66
stunning_speed,2025-08-14T01:59:55Z,,0,2.667,20,pc,12
primed_continuity,2025-08-14T01:59:56Z,96.667,16,53.333,55,pc,302
bo_prime_handle,2025-08-14T01:59:57Z,8.333,5,21.667,7,pc,94
crash_course,2025-08-14T01:59:58Z,,0,3.667,14,pc,13
vital_systems_bypass,2025-08-14T01:59:58Z,,0,149.0,1,pc,6
singularity,2025-08-14T01:59:59Z,2.0,1,16.667,8,pc,9
lethal_momentum,2025-08-14T02:00:00Z,,0,7.667,17,pc,86
primed_bane_of_infested,2025-08-14T02:00:01Z,79.0,8,54.667,30,pc,12
primed_bane_of_corpus,2025-08-14T02:00:02Z,70.0,1,17.667,48,pc,15
carrier_prime_blueprint,2025-08-14T02:00:03Z,2.0,1,8.333,14,pc,121
vulpine_mask,2025-08-14T02:00:04Z,,0,1.0,23,pc,14
primed_bane_of_grineer,2025-08-14T02:00:04Z,86.0,12,50.0,48,pc,40
vectis_prime_barrel,2025-08-14T02:00:06Z,5.5,2,11.333,19,pc,78
tactical_pump,2025-08-14T02:00:07Z,,0,2.333,12,pc,12
arcane_menticide_helmet,2025-08-14T02:00:07Z,62.5,2,216.0,6,pc,9
arcane_aurora_helmet,2025-08-14T02:00:08Z,80.0,1,190.0,7,pc,12
soma_prime_blueprint,2025-08-14T02:00:09Z,5.0,1,5.333,20,pc,87
unleashed,2025-08-14T02:00:10Z,,0,4.667,11,pc,8
vasto_prime_barrel,2025-08-14T02:00:10Z,3.667,4,9.333,8,pc,124
arcane_chorus_helmet,2025-08-14T02:00:11Z,86.667,3,349.333,5,pc,9
vasto_prime_blueprint,2025-08-14T02:00:12Z,3.0,1,5.0,11,pc,93
entropy_flight,2025-08-14T02:00:12Z,6.0,1,8.0,9,pc,7
saryn_prime_set,2025-08-14T02:00:13Z,78.333,15,90.0,59,pc,687
poppin_vert,2025-08-14T02:00:15Z,3.5,2,18.333,13,pc,7
magus_repair,2025-08-14T02:00:15Z,55.333,4,9.667,21,pc,83
magus_glitch,2025-08-14T02:00:16Z,20.0,1,10.0,14,pc,26
perfect_balance,2025-08-14T02:00:17Z,59.0,2,19.667,12,pc,8
strain_consume,2025-08-14T02:00:18Z,5.0,1,9.667,24,pc,24
zaw_riven_mod_(veiled),2025-08-14T02:00:19Z,1.0,1,2.333,22,pc,176
wolf_sledge_blueprint,2025-08-14T02:00:19Z,,0,18.667,6,pc,21
magus_overload,2025-08-14T02:00:20Z,55.0,2,60.0,10,pc,7
molecular_fission,2025-08-14T02:00:21Z,2.0,1,11.0,14,pc,110
wolf_sledge_motor,2025-08-14T02:00:22Z,,0,16.667,7,pc,23
wild_frenzy,2025-08-14T02:00:23Z,3.5,2,10.0,17,pc,18
napalm_grenades,2025-08-14T02:00:24Z,,0,11.0,12,pc,13
tipedo_prime_handle,2025-08-14T02:00:25Z,12.333,3,15.667,18,pc,294
stradavar_prime_set,2025-08-14T02:00:26Z,18.333,5,27.667,35,pc,180
equinox_prime_blueprint,2025-08-14T02:00:27Z,4.0,2,9.333,24,pc,584
bronco_prime_barrel,2025-08-14T02:00:28Z,1.0,2,2.333,22,pc,216
war_hilt,2025-08-14T02:00:29Z,,0,1.0,13,pc,19
nova_prime_systems_blueprint,2025-08-14T02:00:30Z,9.333,4,13.0,13,pc,331
frost_prime_blueprint,2025-08-14T02:00:31Z,35.0,13,48.333,14,pc,263
bronco_prime_blueprint,2025-08-14T02:00:32Z,,0,1.667,14,pc,57
astral_twilight,2025-08-14T02:00:33Z,5.0,3,9.333,40,pc,233
snap_shot,2025-08-14T02:00:34Z,,0,3.333,13,pc,4
burston_prime_receiver,2025-08-14T02:00:35Z,,0,2.0,18,pc,134
fang_prime_blade,2025-08-14T02:00:36Z,,0,4.0,11,pc,89
vauban_prime_neuroptics_blueprint,2025-08-14T02:00:37Z,27.667,6,38.333,13,pc,300
hikou_prime_stars,2025-08-14T02:00:38Z,2.5,2,7.333,7,pc,107
intruder,2025-08-14T02:00:39Z,,0,1.0,13,pc,7
prisma_angstrum,2025-08-14T02:00:41Z,31.667,3,64.667,20,pc,42
phaedra_stock,2025-08-14T02:00:41Z,,0,15.0,8,pc,59
scorch,2025-08-14T02:00:43Z,3.5,2,8.667,36,pc,204
entropy_spike,2025-08-14T02:00:44Z,6.0,1,9.667,12,pc,9
eleventh_storm,2025-08-14T02:00:44Z,,0,6.0,10,pc,23
nova_prime_neuroptics_blueprint,2025-08-14T02:00:45Z,5.667,5,13.667,18,pc,318
nova_prime_chassis_blueprint,2025-08-14T02:00:46Z,51.667,9,61.667,12,pc,371
prism_guard,2025-08-14T02:00:47Z,2.0,1,18.0,29,pc,107
trick_mag,2025-08-14T02:00:48Z,,0,5.0,9,pc,18
nova_prime_blueprint,2025-08-14T02:00:49Z,10.0,4,15.0,22,pc,381
deceptive_bond,2025-08-14T02:00:50Z,,0,9.333,11,pc,8
frost_prime_neuroptics_blueprint,2025-08-14T02:00:51Z,6.0,3,8.333,22,pc,209
arcane_squall_helmet,2025-08-14T02:00:52Z,116.667,3,366.333,5,pc,8
calculated_redirection,2025-08-14T02:00:52Z,,0,1.0,21,pc,23
charged_shell,2025-08-14T02:00:53Z,,0,2.333,18,pc,27
cleanse_corpus,2025-08-14T02:00:55Z,,0,4.0,12,pc,7
searing_steel,2025-08-14T02:00:56Z,,0,50.0,1,pc,13
accelerated_deflection,2025-08-14T02:00:56Z,,0,2.667,17,pc,10
clashing_forest,2025-08-14T02:00:57Z,,0,3.0,17,pc,9
primal_rage,2025-08-14T02:00:58Z,2.5,2,12.333,11,pc,75
celestial_stomp,2025-08-14T02:00:59Z,2.0,1,11.333,9,pc,22
secura_penta,2025-08-14T02:00:59Z,24.333,8,47.333,6,pc,102
razor_shot,2025-08-14T02:01:00Z,,0,2.333,10,pc,12
creeping_terrify,2025-08-14T02:01:01Z,2.0,1,11.667,14,pc,24
trinity_prime_blueprint,2025-08-14T02:01:02Z,7.667,5,14.0,15,pc,210
grim_fury,2025-08-14T02:01:03Z,,0,4.333,17,pc,8
ayatan_orta_sculpture,2025-08-14T02:01:04Z,4.333,8,4.0,30,pc,709
energy_channel,2025-08-14T02:01:05Z,,0,2.0,14,pc,13
hallowed_reckoning,2025-08-14T02:01:06Z,2.0,1,15.0,13,pc,12
convulsion,2025-08-14T02:01:07Z,,0,1.333,24,pc,12
arcane_fury,2025-08-14T02:01:07Z,148.333,25,6.0,72,pc,847
rapid_resilience,2025-08-14T02:01:08Z,,0,4.333,12,pc,13
pistol_pestilence,2025-08-14T02:01:09Z,3.5,2,5.667,41,pc,264
primed_morphic_transformer,2025-08-14T02:01:10Z,65.0,4,50.0,32,pc,19
frail_momentum,2025-08-14T02:01:11Z,2.0,1,2.0,51,pc,30
pathogen_rounds,2025-08-14T02:01:12Z,,0,5.0,21,pc,67
arcane_aegis,2025-08-14T02:01:13Z,171.667,24,9.667,70,pc,615
sudden_impact,2025-08-14T02:01:14Z,,0,4.333,11,pc,6
arcane_consequence,2025-08-14T02:01:15Z,16.667,3,4.333,14,pc,21
tempered_blade,2025-08-14T02:01:15Z,,0,5.667,10,pc,7
smite_corpus,2025-08-14T02:01:16Z,,0,3.333,14,pc,12
arcane_energize,2025-08-14T02:01:17Z,209.333,41,12.333,137,pc,1130
fanged_fusillade,2025-08-14T02:01:18Z,,0,9.0,19,pc,25
gladiator_resolve,2025-08-14T02:01:19Z,,0,4.667,24,pc,46
ghost,2025-08-14T02:01:20Z,,0,2.0,11,pc,12
rime_rounds,2025-08-14T02:01:21Z,20.0,10,29.667,26,pc,350
vulkar_wraith,2025-08-14T02:01:22Z,35.0,2,83.333,9,pc,15
ayatan_piv_sculpture,2025-08-14T02:01:22Z,2.333,5,3.333,24,pc,289
negation_swarm,2025-08-14T02:01:23Z,2.0,1,11.667,12,pc,13
blunderbuss,2025-08-14T02:01:24Z,,0,5.333,10,pc,9
sybaris_prime_barrel,2025-08-14T02:01:25Z,12.0,2,29.0,13,pc,128
centaur_aegis,2025-08-14T02:01:26Z,6.0,2,21.333,3,pc,94
cephalon_suda_augment_mod,2025-08-14T02:01:27Z,,0,10.0,1,pc,29
banshee_prime_chassis_blueprint,2025-08-14T02:01:27Z,15.333,4,30.0,9,pc,222
chilling_grasp,2025-08-14T02:01:28Z,,0,1.667,15,pc,10
wukong_prime_chassis_blueprint,2025-08-14T02:01:29Z,6.333,8,9.333,13,pc,934
blazing_steel,2025-08-14T02:01:30Z,3.5,2,5.0,10,pc,10
fired_up,2025-08-14T02:01:31Z,,0,2.667,32,pc,31
shattering_storm,2025-08-14T02:01:32Z,,0,9.0,13,pc,190
sense_danger,2025-08-14T02:01:33Z,,0,3.333,17,pc,8
bullet_dance,2025-08-14T02:01:33Z,,0,28.333,26,pc,51
twin_vipers_wraith_blueprint,2025-08-14T02:01:34Z,,0,15.333,5,pc,15
split_chamber,2025-08-14T02:01:35Z,,0,3.0,38,pc,97
north_wind,2025-08-14T02:01:36Z,,0,1.333,18,pc,8
shotgun_scavenger,2025-08-14T02:01:37Z,,0,8.667,14,pc,8
synoid_gammacor,2025-08-14T02:01:38Z,16.0,4,27.667,14,pc,105
helios_prime_set,2025-08-14T02:01:39Z,45.0,7,59.333,32,pc,294
rakta_ballistica,2025-08-14T02:01:40Z,10.0,1,28.0,10,pc,62
hydroid_prime_neuroptics_blueprint,2025-08-14T02:01:40Z,9.667,4,19.0,12,pc,262
greedy_pull,2025-08-14T02:01:41Z,2.0,1,9.667,22,pc,72
silva_and_aegis_prime_set,2025-08-14T02:01:42Z,20.0,4,39.667,35,pc,98
sanctuary,2025-08-14T02:01:43Z,,0,4.333,12,pc,8
tether_grenades,2025-08-14T02:01:44Z,,0,2.0,14,pc,8
aviator,2025-08-14T02:01:45Z,,0,4.0,11,pc,39
swooping_falcon,2025-08-14T02:01:46Z,,0,3.667,24,pc,16
constitution,2025-08-14T02:01:47Z,6.667,3,11.0,27,pc,266
smite_infusion,2025-08-14T02:01:47Z,3.0,1,14.333,12,pc,16
kavasa_prime_kubrow_collar_set,2025-08-14T02:01:48Z,15.0,1,32.667,12,pc,16
latron_prime_set,2025-08-14T02:01:49Z,86.667,9,99.333,30,pc,392
lex_prime_set,2025-08-14T02:01:50Z,3.333,4,9.333,13,pc,441
odonata_prime_set,2025-08-14T02:01:51Z,30.333,7,40.0,37,pc,145
gun_glide,2025-08-14T02:01:52Z,,0,3.333,12,pc,7
double_tap,2025-08-14T02:01:53Z,6.333,3,28.0,10,pc,109
final_act,2025-08-14T02:01:54Z,,0,,0,pc,5
final_tap,2025-08-14T02:01:55Z,,0,27.5,2,pc,7
hydraulic_chamber,2025-08-14T02:01:55Z,,0,25.0,1,pc,10
hydraulic_gauge,2025-08-14T02:01:56Z,,0,47.5,2,pc,7
narrow_barrel,2025-08-14T02:01:57Z,,0,4.667,11,pc,20
strun_wraith_barrel,2025-08-14T02:01:58Z,,0,15.0,7,pc,53
eidolon_zenurik_lens,2025-08-14T02:01:59Z,18.0,1,20.333,4,pc,32
destreza_prime_handle,2025-08-14T02:01:59Z,3.5,2,8.667,8,pc,87
enhanced_durability,2025-08-14T02:02:00Z,,0,4.667,19,pc,7
holster_amp,2025-08-14T02:02:02Z,3.5,2,18.0,13,pc,45
arcane_strike,2025-08-14T02:02:02Z,38.333,13,4.333,55,pc,372
sinister_reach,2025-08-14T02:02:03Z,,0,4.667,13,pc,29
vectis_prime_set,2025-08-14T02:02:04Z,74.333,8,90.0,34,pc,82
carving_mantis,2025-08-14T02:02:05Z,,0,6.0,15,pc,31
primed_pack_leader,2025-08-14T02:02:06Z,83.333,12,69.667,33,pc,72
arcane_nullifier,2025-08-14T02:02:07Z,49.0,7,5.333,18,pc,182
rhino_prime_set,2025-08-14T02:02:08Z,59.667,12,70.0,67,pc,505
sicarus_prime_set,2025-08-14T02:02:09Z,42.0,8,59.667,29,pc,113
grinloked,2025-08-14T02:02:10Z,,0,82.5,2,pc,5
arcane_victory,2025-08-14T02:02:11Z,10.0,1,2.0,25,pc,19
hastened_steps,2025-08-14T02:02:12Z,,0,300.0,1,pc,8
boltor_prime_receiver,2025-08-14T02:02:12Z,2.0,1,9.667,7,pc,170
boltor_prime_stock,2025-08-14T02:02:13Z,5.0,4,9.0,15,pc,191
synoid_heliocor,2025-08-14T02:02:14Z,16.667,4,50.0,6,pc,103
elytron_systems_blueprint,2025-08-14T02:02:15Z,,0,31.667,4,pc,5
steel_meridian_augment_mod,2025-08-14T02:02:15Z,,0,9.0,6,pc,23
shadow_harvest,2025-08-14T02:02:16Z,,0,20.0,1,pc,4
tigris_prime_barrel,2025-08-14T02:02:16Z,,0,4.667,12,pc,57
eject_magazine,2025-08-14T02:02:17Z,,0,3.333,14,pc,13
plan_b,2025-08-14T02:02:18Z,,0,99.0,1,pc,4
burning_wasp,2025-08-14T02:02:18Z,,0,1.0,19,pc,8
sharpened_bullets,2025-08-14T02:02:19Z,,0,7.667,11,pc,29
soma_prime_receiver,2025-08-14T02:02:20Z,10.0,1,16.0,16,pc,176
reaping_spiral,2025-08-14T02:02:21Z,,0,2.667,22,pc,20
soma_prime_stock,2025-08-14T02:02:22Z,25.0,5,35.333,14,pc,180
strafing_slide,2025-08-14T02:02:23Z,,0,3.333,8,pc,10
scimitar_set,2025-08-14T02:02:24Z,,0,14.333,15,pc,34
cataclysmic_continuum,2025-08-14T02:02:25Z,2.0,1,9.667,10,pc,15
braton_prime_set,2025-08-14T02:02:26Z,6.333,9,5.0,52,pc,415
silva_and_aegis_prime_hilt,2025-08-14T02:02:27Z,2.0,1,6.0,6,pc,47
hydroid_prime_chassis_blueprint,2025-08-14T02:02:27Z,4.0,2,6.333,20,pc,235
aklex_prime_blueprint,2025-08-14T02:02:28Z,4.5,2,9.667,11,pc,69
aklex_prime_set,2025-08-14T02:02:29Z,35.0,7,50.0,27,pc,103
ballistica_prime_blueprint,2025-08-14T02:02:30Z,6.5,2,19.333,7,pc,93
tranquil_cleave,2025-08-14T02:02:31Z,,0,4.0,20,pc,20
link_vitality,2025-08-14T02:02:32Z,36.0,1,4.0,22,pc,41
pack_leader,2025-08-14T02:02:33Z,,0,3.0,16,pc,9
soul_survivor,2025-08-14T02:02:34Z,3.0,1,11.333,17,pc,8
thumper,2025-08-14T02:02:35Z,,0,1.667,11,pc,15
rush,2025-08-14T02:02:36Z,,0,2.333,19,pc,13
infected_clip,2025-08-14T02:02:37Z,,0,1.0,22,pc,10
cleanse_infested,2025-08-14T02:02:38Z,,0,3.667,9,pc,7
blaze,2025-08-14T02:02:38Z,25.333,11,39.333,25,pc,107
vacuum,2025-08-14T02:02:40Z,,0,3.667,14,pc,8
energy_generator,2025-08-14T02:02:40Z,30.667,3,47.333,28,pc,93
frost_jaw,2025-08-14T02:02:41Z,3.5,2,7.0,32,pc,118
shock_collar,2025-08-14T02:02:42Z,8.667,3,26.333,22,pc,96
thrash_landing,2025-08-14T02:02:43Z,3.5,2,25.0,9,pc,7
motus_impact,2025-08-14T02:02:44Z,,0,2.0,21,pc,8
aero_vantage,2025-08-14T02:02:44Z,,0,3.333,14,pc,18
motus_setup,2025-08-14T02:02:45Z,,0,4.0,22,pc,12
gale_kick,2025-08-14T02:02:46Z,,0,10.0,5,pc,21
motus_signal,2025-08-14T02:02:47Z,,0,2.667,22,pc,14
deck_12_scene,2025-08-14T02:02:48Z,1.0,1,16.667,5,pc,12
ninkondi_prime_blueprint,2025-08-14T02:02:48Z,3.0,2,4.667,5,pc,102
zhuge_prime_barrel,2025-08-14T02:02:49Z,7.0,2,10.0,18,pc,205
ninkondi_prime_handle,2025-08-14T02:02:50Z,11.667,6,15.667,17,pc,443
ninkondi_prime_set,2025-08-14T02:02:51Z,41.667,9,53.0,32,pc,146
secura_dual_cestra,2025-08-14T06:40:04Z,23.667,5,45.0,6,pc,75
creeping_bullseye,2025-08-14T06:40:05Z,,0,3.667,54,pc,260
mutalist_alad_v_assassinate_key,2025-08-14T06:40:06Z,2.0,1,8.667,6,pc,41
irradiating_disarm,2025-08-14T06:40:06Z,,0,13.0,10,pc,9
antimatter_absorb,2025-08-14T06:40:07Z,,0,11.667,7,pc,12
arcane_barrier,2025-08-14T06:40:08Z,21.0,4,4.0,50,pc,123
arcane_ice,2025-08-14T06:40:09Z,,0,3.0,18,pc,20
telos_boltor,2025-08-14T06:40:10Z,15.0,3,34.667,9,pc,175
frost_prime_set,2025-08-14T06:40:10Z,80.0,15,90.0,45,pc,376
catalyzer_link,2025-08-14T06:40:11Z,,0,7.333,6,pc,8
targeting_subsystem,2025-08-14T06:40:12Z,,0,10.333,10,pc,63
strun_wraith_receiver,2025-08-14T06:40:13Z,7.0,1,18.333,5,pc,31
tectonic_fracture,2025-08-14T06:40:14Z,,0,15.0,8,pc,7
mantis_set,2025-08-14T06:40:14Z,5.0,1,16.0,11,pc,72
acid_shells,2025-08-14T06:40:15Z,4.0,1,10.0,20,pc,85
nightwatch_napalm,2025-08-14T06:40:16Z,5.0,1,10.0,35,pc,91
quasar_drill,2025-08-14T06:40:17Z,,0,28.667,4,pc,10
comet_blast,2025-08-14T06:40:18Z,,0,5.0,13,pc,10
nebula_bore,2025-08-14T06:40:19Z,,0,6.333,6,pc,10
kaszas_blade,2025-08-14T06:40:19Z,,0,10.0,5,pc,54
velocitus_receiver,2025-08-14T06:40:20Z,,0,11.667,5,pc,53
fluctus_barrel,2025-08-14T06:40:21Z,,0,10.0,5,pc,106
fluctus_limbs,2025-08-14T06:40:22Z,,0,10.0,3,pc,86
fluctus_stock,2025-08-14T06:40:23Z,7.0,1,9.667,9,pc,48
decurion_barrel,2025-08-14T06:40:24Z,,0,10.667,7,pc,58
hydroid_prime_set,2025-08-14T06:40:24Z,87.333,14,99.667,32,pc,353
cleanse_corrupted,2025-08-14T06:40:25Z,10.0,1,30.0,6,pc,13
kappa_beacon,2025-08-14T06:40:26Z,3.0,1,56.667,4,pc,9
star_crimzian,2025-08-14T06:40:27Z,,0,1.667,12,pc,221
virtuos_strike,2025-08-14T06:40:27Z,10.0,1,4.667,15,pc,37
hunter_adrenaline,2025-08-14T06:40:29Z,,0,5.0,32,pc,143
viper_wraith,2025-08-14T06:40:30Z,20.0,1,53.333,11,pc,16
